,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
47,0.04459571326570944,0.19364926850073821,0.5553742966350346,-1.54628112664586,-0.489115616948591,-0.011181977245727925,-0.11927326514333787,0.007917734017650842,0.15558587482008987,-0.4965778176241882,-0.3391822755755283,-0.34654874814133535,0.2157524867160277,0.5170549298690533,-0.333831259372916,-0.12588427884855893,0.0017174507421545604,0.01581427816499246,0.007997924819033091,-0.05248001348581134
48,0.04273920293297608,0.11827869678522161,0.3495326079529004,-2.3331801576154034,-0.5713205089367681,-0.12910505935457572,-0.10943686742992204,0.010064201884480272,0.015133326995308229,-0.39446931129864005,-0.38141788428736395,-0.2747327837968578,0.16368587709622812,0.4721792598580994,-0.2906720926255868,-0.04583960273171158,0.0038861051897417557,-0.012771755625699169,-5.073748776450345e-05,0.04241496041878798
49,0.05486923441856426,0.17703436966863706,0.4857911960140093,-1.5677910193511568,-1.996639321410248,-0.361545891985971,-0.13689407081487753,0.01109028572331331,0.18354618180965482,-0.48634687331973925,-0.42352083700828025,-0.3179061295098957,0.21579442160782097,0.5891478132474776,-0.4868824417757431,-0.013706445466410883,0.0018134635297873466,0.04596928999546332,0.0028024652974436865,0.5369669233107014
50,0.05586718333665529,0.13547580456223532,0.6286446799727387,-2.3083235576728836,-1.6633312448843898,-0.17769058384152664,-0.09421798934582788,0.18696233304165982,0.05912895424379847,-0.8788095633194595,-0.32569404751325115,-0.24585392380220505,0.28610745851424646,0.47222066106985083,-0.21205468489536558,-0.041733832590331386,0.00924222794750554,0.040742105602121374,-0.005755556002055759,0.7876782189442246
51,0.04629566107910395,0.23318337456023205,0.6380998152158542,-2.5766563568525336,-1.513427743713716,-0.2832442029366952,-0.20630348323413364,0.19195597994753216,0.0043018729277605324,-0.8883522137720222,-0.40174334799151684,-0.09699035335169456,0.3275978043861804,0.4791370123148548,-0.23498414409251173,0.046293149378103,0.02029996513053436,0.026434848950110727,-0.00877819939841517,0.7627727276808959
52,0.053503685230179024,0.19721208998051112,0.6977187395851367,-1.6938109372757335,-1.7664116710539697,-0.4283617053215552,-0.19374240094344478,0.195341709831252,-0.01818072355830356,-1.1915188270718795,-0.448098826879221,-0.0050909032138735195,0.5404575464486745,0.39388764004281346,-0.19773175448859667,0.05627824776046785,0.015823336043654507,-0.011100526583362882,-0.0008268560516751497,0.8398212406402064
53,0.048347612286672656,0.16397854553344343,0.6131273701711006,-2.7577019414876234,-1.151172132912821,-0.4788241613757141,-0.25122256196280185,0.2687229604878697,-0.223188780332299,-0.8180413578544588,-0.46559648118700214,0.08091994773711354,0.5771694771400115,0.2843693716726302,-0.04069852869041691,0.12382336552176047,0.01737536614928829,-0.0463118962381866,0.007458733499581362,0.698064834003209
54,0.0638524769920838,0.09914873141023739,0.5392318393187673,-2.55672676760554,-2.5646493336328797,-0.4034801759739497,-0.1841689866063086,0.22143123408198,-0.20986842642086662,-0.7736731529868174,-0.40295140257656287,-0.04639427451728246,0.7154319269758509,0.2090379864466993,0.10384036870992613,0.08017381860134508,0.022256587486783504,-0.0025232136391346188,0.045037866464371266,1.1275202859861488
55,0.06278571135969965,0.14990680138943557,0.6310768710725774,-1.5869702723119505,-2.459139165911206,-0.4648004613180983,-0.19675699471799557,0.18779131566263652,-0.03163061769422925,-1.214321266923495,-0.4534195385809895,-0.0069803024134387015,0.9859126190944526,0.041430631923492965,-0.1314459350922154,0.15413346582880122,0.017174893424134356,-0.00033944301841222767,0.02744645429067709,0.9609190742956255
56,-0.06304722538105681,-0.44343997487228043,0.11891498725101285,-1.524960378474301,-1.6069646514959823,-0.13103379403348564,-0.2024740751741496,-0.07541809953850417,0.3706038841265092,0.1546855406486404,0.8567802856951161,-0.6353078386107972,0.7820596506373819,-0.7021679538756157,-1.2262246732760103,0.3258569330879954,0.003965849191264148,-0.01825766283260484,-0.0019669392823653633,0.25708627287506397
57,-0.057644226593817745,-0.47665432122325074,0.20589685302939864,-2.0519105230078374,-1.4854171209103302,-0.20884948320685323,-0.1706257714631927,-0.03503485701629386,0.362638615492483,0.3519906739214682,0.9252235735513876,-0.7340006349418622,0.802428383160919,-0.515194452424069,-1.1734387647830065,0.2084274269098564,0.0017257440416419442,-0.03281684724196772,0.0052835968609653,0.26059940417570615
58,-0.04519827828541488,-0.5308407192293143,0.2601925517916725,-2.346445015225065,-1.7522442976769486,-0.32781468237639777,-0.11535668923814371,-0.01470294252847468,0.4033434286593773,0.6172002110973682,0.9057522450760309,-0.8697153130652922,0.7796561542237996,-0.4329289175695768,-1.1552806397499775,0.155057565368354,-0.003775704278144713,-0.037720814708256355,0.005680987125157469,0.21603615880754523
